Oracle External Training,48.0
Oracle Procurement Cloud,48.0
Oracle12c Administration,32.0
PLES-CATIA FT&A Training,8.0
Pentaho Data Integration,16.0
Powerpivot and PowerView,16.0
Probability Distribution,16.0
Professional Pathway LnD,4.0
Rapid7 External Training,8.0
Requirements Engineering,8.0
SAP FICO-Bank Accounting,8.0
SAP HR Travel Management,4.0
SCCM 2007 Administration,24.0
SCCM 2012 Administration,32.0
Solid Works ECAD (2D+3D),13.0
SuccessFactor EC Payroll,40.0
Symfony Framework in PHP,8.0
Time Management EL   PSD,4.0
Time Mangement in SAP HR,8.0
UNIX Programming Package,48.0
Vulnerability Assessment,8.0
WAN TechnologiesIMNW04AE,8.0
ABCD of Digital Landscape,2.0
Agile Enablement workshop,8.0
Aircraft Interiors Basics,3.0
An introduction to SPLUNK,16.0
Assertiveness Skills   CP,8.0
Basics of Copyright - E&R,12.0
Big Data Architecture 101,8.0
Coaching for deliverables,8.0
Common Issues on System i,8.0
Crucial Conversations LnD,8.0
DNA Academy - Spark Mllib,4.0
Data Queues and Userspace,8.0
Data Science Fundamentals,152.0
Deep learning using Azure,16.0
DevOps Continuous Testing,40.0
ENG-Pivotal Cloud Foundry,24.0
ESA Oracle OBIEE Training,56.0
ESEAITI120-TIBCO SPOTFIRE,12.0
ESSAPF-SAP QM Master Data,8.0
English Enablement EL LnD,4.0
Exception Handling in RPG,16.0
FCLP 4 Programming Part 1,16.0
Fundamentals of MES / MOM,8.0
GCP BigQuery and Dataflow,24.0
HMM Change Management  EL,8.0
HMM Customer Focus EL LnD,4.0
HMM Finance Essentials EL,8.0
HMM Leading People EL LnD,4.0
HMM Strategic Thinking EL,4.0
HMM Writing Skills EL LnD,4.0
High Impact Presentations,32.0
IBM Cognos Administration,8.0
IBM Rational Team Concert,8.0
IVS Mobile TestingIIVS MT,12.0
Imperva external training,40.0
InfoSphere MDM Essentials,16.0
Infrastructure and Devops,8.0
Introduction to CouchBase,32.0
Introduction to Hypermesh,20.0
Introduction to Openshift,24.0
Introduction to SAP Fiori,4.0
Introduction to ThingWorx,40.0
Introduction to VB Script,8.0
Introduction to Zookeeper,48.0
IoT in action at ENG labs,4.0
Java Programming on AS400,4.0
Julia Analytics Computing,24.0
MS Hyper-V Administration,40.0
Maximo - Asset Management,60.0
Negotiating Skills EL LnD,4.0
Net IQ Access Manager 4.4,8.0
Network Security_IMNW05AE,24.0
Nia Regular HandsOn   ECR,8.0
Office 365 Administration,12.0
Office 365 for Developers,8.0
Oracle 11g Workshop1 OCA),40.0
Oracle O2C: Order to Cash,96.0
Pega Marketing Consultant,56.0
Proposal Writing EL   PSD,4.0
SAP FICO-PCA_ESASAPFICPCA,8.0
SFDC Platform Developer I,64.0
SOA  ESB and BPM Overview,8.0
Sales Skills for Presales,8.0
ServiceNow Administration,24.0
ServiceNow Implementation,24.0
Statistics using MS-Excel,8.0
Stibo Enterprise Platform,56.0
Sybase ASE Administration,24.0
Virtualization and Docker,24.0
Windows 10 Administration,24.0
ABAP Programming on S4HANA,24.0
AM Introduction and Stages,19.0
API Management with APIGEE,16.0
Appium - Mobile Automation,4.0
Architecting on AWS -Part1,24.0
Architecting using Web 2.0,8.0
Articulation Skills 01  CP,4.0
Azure Serverless Computing,16.0
BPC Optimized for S/4 HANA,20.0
BRIDGE TRAINING FOUNDATION,120.0
Basic Engineering Design-I,4.0
Basics of Network Security,12.0
Big Data Testing Boot Camp,12.0
Business Communication LnD,8.0
Cloudify Basics & Advanced,32.0
DB migration using AWS DMS,16.0
Decision Making Skills LnD,4.0
Design Thinking Expert LnD,8.0
Design Thinking Primer LnD,8.0
Digital Video Broadcasting,12.0
ES-F-P200-SAP-SAP-APO GATP,30.0
ES-TECH-CE-SAP-HANA STUDIO,4.0
ESA Oracle Account Payable,32.0
ESOR Sub Ledger Accounting,4.0
ESORCFI200-Oracle Demantra,32.0
ESORCT200-BI Publisher 11g,16.0
Emotional Intelligence LnD,8.0
FM HMM Caf&#233;  Coaching,8.0
Functional Overview of CRM,8.0
Fusion HCM   Cloud Payroll,16.0
Guardium External Training,24.0
HEAR Investigative Council,8.0
HMM Decision Making EL LnD,4.0
HMM Feedback Essentials EL,40.0
HMM Presentation Skills EL,2.0
IMSS AutoMATE Fundamentals,8.0
IVS Hadoop Framework Part1,20.0
IVS Hadoop Framework Part2,24.0
IVS Infrastructure testing,4.0
Implementing DevOps on AWS,24.0
Infosys Mana Ops Analytics,8.0
Infosys Nia   Installation,16.0
Infosys Nia   Introduction,8.0
Infosys Nia   L3 Analytics,8.0
Integration with Force.com,60.0
Intercommunication in CICS,4.0
Introduction to Networking,8.0
Introduction to Salesforce,8.0
Introduction to UnixLA1095,32.0
Machine Learning using H2O,16.0
Negotiation SkillsPSDCNS01,4.0
Oracle Manufacturing Cloud,32.0
Oracle P2P: Procure to Pay,96.0
Overview of File-AID/Batch,4.0
PT and PE blended Learning,114.0
Performance Tuning in ABAP,8.0
Problem Solving Skills LnD,4.0
Rich Internet Applications,8.0
SAP ABAP-Proxy_ESASAPABAPP,8.0
SAP SUPiOS   Workflow apps,28.0
SF Introduction to Mastery,16.0
SOA 11g Training_ESASOA11G,4.0
Splunk Enterprise Security,40.0
Striking the Right Balance,8.0
TIBCO Developer Essentials,40.0
Unified Sales Learning LnD,40.0
AArch_Machine Learning & AI,8.0
ABCD of Agile Methodologies,2.0
AEAP-Big Data and Analytics,4.0
AEAP-Digital Transformation,4.0
APO-Supply network planning,8.0
AWS System Operations Part1,8.0
AWS System Operations Part2,16.0
Active Listening Skills LnD,4.0
Advanced UnixUnix Internals,8.0
Assertiveness Skills EL LnD,4.0
BMC LOADPLUS and UNLOADPLUS,8.0
Basics of Macro Programming,16.0
Blockchain 203  Hyperledger,8.0
Blockchain 204 - Multichain,8.0
Bridging the Generation Gap,8.0
Business Communication   CP,8.0
C Sharp Programming_ERMS015,24.0
Cassandra Developer   Basic,8.0
DB2 Administration on Linux,40.0
DB2 v9 performance features,40.0
DNA Academy  - Spark GraphX,4.0
DWT bootcamp using AbInitio,8.0
Delivering Client Value LnD,8.0
EBS R12 InventoryManagement,24.0
ES-TECH-100-SAP-HANA-BASICS,40.0
ESEAITCE-BODS DOCUMENTATION,4.0
ESEAITCE-BPM Best Practices,8.0
EnR Research Seminar Series,8.0
FM Expert Sharing Caf&#233;,8.0
FM HMM Cafe Time Management,4.0
Flawless Consulting TTT LnD,4.0
FundamCLTls of cryptography,7.0
GCP Storage and DB services,24.0
HMM Cafe Customer Focus LnD,2.0
HMM Cafe Leading People LnD,2.0
HMM Cafe Writing Skills LnD,2.0
HMM Developing Employees EL,8.0
HMM Global Collaboration EL,8.0
HMM Time Management  EL LnD,4.0
HP Operations Orchestration,16.0
Hadoop Ecosystem - Big Data,40.0
IBM BPM   External Training,56.0
IBM Fault Analyzer for z/OS,4.0
IIMSS AutoMATE Fundamentals,64.0
IVS Agile Automation Tester,68.0
IVS Introduction to CA Lisa,24.0
IVS Requirements Management,8.0
IVS Security Testing Basics,8.0
IVS Selenium Basic using C#,20.0
IVS-BI reports using Cognos,12.0
IVS-Overview of ERP Testing,6.0
Infosys Mana Command Center,12.0
Infosys Nia   Ops Analytics,8.0
Introduction to Apache NiFi,4.0
Introduction to Camunda BPM,36.0
Introduction to Mustache.js,3.0
Introduction to Vuforia SDK,4.0
Liferay   External Training,8.0
Linux System Administration,2.0
Linux/Unix :Shell Scripting,24.0
M121: Aggregation Framework,35.0
Mainframe MIPS Optimization,40.0
Managing Team Conflicts LnD,4.0
Microsoft Technical Seminar,8.0
OpenDaylight (ODL) Overview,4.0
Oracle CPQ Cloud Foundation,40.0
Oracle ERP Financials Cloud,56.0
Oracle Hyperion Planning 11,32.0
Overview of NoSQL Databases,8.0
Planning and Organizing LnD,4.0
S4 Landscape Transformation,70.0
SANS top 25 Software Errors,12.0
SAP ABAP Report Programming,4.0
SAP ABAP-Module Programming,8.0
Snaplogic Beginner Training,12.0
Software Defined Networking,8.0
Solaris OS 10 Admin Level 1,40.0
Spark Streaming using Scala,16.0
TOGAF 9 Foundation_PICSA601,32.0
Trouble Shooting Skills LnD,4.0
VSAM Programming Techniques,4.0
WSO2 Product Administration,24.0
iSeries Windows Integration,8.0
AArch_Big Data and Analytics,8.0
ABCD of Big Data & Analytics,2.0
Apple: SproutCore Essentials,40.0
BPC-NW-Planning Calculations,60.0
BRIDGE - Business Consulting,40.0
Basics of Directory Services,24.0
Building Agile Teams  Module,8.0
Business Values Articulation,8.0
CA Privileged Access Manager,8.0
Cloud Computing Architecture,8.0
Component Based Architecture,8.0
Computer Vision using Python,32.0
Critical Thinking Skills LnD,4.0
Cross Cultural Sensitivity C,16.0
Culture Excellence  TTT  LnD,8.0
Data Mining using SQL Server,16.0
DeviceAnywhere   An Overview,4.0
Driverless car-Final Project,80.0
Driverless car-Path Planning,8.0
ES-F-P100-SAP-SAP-FICO_NEWGL,30.0
ES-FUNC-ESAP-SAP FICO Domain,60.0
ESA Oracle InventoryESAORAIN,40.0
ESB/Integration Architecture,8.0
ESEASFCE-SFDC-Administration,48.0
ESSAPF-Standard cost Roll up,4.0
ESSAPT200-SAP ABAP Webdynpro,22.0
ESSAPTA200-SAP ABAP Workflow,18.0
Essentials of Cloud   Onsite,8.0
Essentials of Legal Contract,6.0
FM HMM Caf&#233;  Delegating,8.0
Good Coach Great Manager LnD,8.0
Google Apps for Work-Gsuites,24.0
HMM Cafe Decision Making LnD,2.0
HMM Cafe Time Management LnD,2.0
HMM Persuading others EL LnD,4.0
HMM Stress Management EL LnD,4.0
HP Arcsight - SIEM(Workshop),8.0
IBM Enterprise COBOL for zOS,24.0
IVS File System Objects  UFT,24.0
Infosys Nia   Command Center,12.0
Inter personal Effectiveness,4.0
Introduction to AWSERCLD0011,24.0
Introduction to Apache Kafka,8.0
Introduction to Hybrid Cloud,8.0
Introduction to Optimization,8.0
Introduction to PythonLA1128,24.0
IoT Modelling with ThingWorx,20.0
Mainframe Database Migration,8.0
Microsoft Cognitive Services,24.0
Microsoft Technical Workshop,8.0
Mobile Platform Architecture,8.0
NoSQL Overview for JL6 & JL7,16.0
Oracle EM 12C Administration,40.0
PL/SQL Tuning Best Practices,16.0
PostgreSQL_Fundamentals_V1.0,8.0
Problem Solving Tools EL LnD,4.0
RESTful Web Services in Java,16.0
S4 HANA Logistics Foundation,80.0
SAP HANA - Advanced Modeling,40.0
SAP HCM-ESS/MSS – Overview,8.0
SAP Landscape Transformation,49.0
ServiceNow HR Implementation,16.0
Spark Overview for JL6 & JL7,16.0
Swift Programming - Advanced,20.0
Technical practices in Agile,40.0
UI and Markup Technology TTT,8.0
Unit Testing in Java   Junit,2.0
VPM A350 - DESIGN IN CONTEXT,0.0
Weblogic 10.3 Administration,40.0
Websphere 7.0 Administartion,40.0
Windows Exchange Server 2010,40.0
XML for Mainframe Programmer,4.0
AS400 and DB2400 Fundamentals,8.0
Additional RPG400 Programming,15.0
Agile Development Methodology,8.0
Assertiveness Skills EL   PSD,8.0
BRIDGE TRAINING STREAM - Pega,60.0
Blockchain 3.0 Cardano & IOTA,4.0
Blockchain Current and future,4.0
Broadband Access Technologies,8.0
Building Relationships EL LnD,4.0
Business Architect Essentials,40.0
Business Storytelling TTT LnD,20.0
CLIK Client Connect For Value,2.0
CRM Device Lifecycle & Phases,0.0
Changing Unconscious Bias LnD,4.0
Client Interfacing Skills LnD,8.0
Coaching for deliverables LnD,4.0
Conflict to Creative Teamwork,3.0
Continuous Delivery - Jenkins,6.0
DB2 Stored Procedures on Z-OS,8.0
DNA Academy   Spark Streaming,4.0
Data Quality using SQL Server,16.0
Developing Python Apps on GAE,24.0
Driverless car PID Controller,16.0
ENG Project specific training,9.0
ER using Business Objects 4.0,16.0
ES-F-P200-SAP-SAP-FI Overview,160.0
ES-TECH-200-SAP-Data Services,40.0
ESA ORACLE INVENTORYESAORAINV,24.0
ESSAPF Query Designing in SAP,4.0
ESSAPTI200-Deposit Management,36.0
Emotional IntelligencePSD1061,16.0
Engineering Quality Processes,8.0
FA3-Generic-FP-SE-QP-Workshop,1.0
FM Collaboration within Teams,2.0
FM HMM Cafe   Managing Upward,2.0
Giving and Receiving Feedback,4.0
HMM Change Management  EL LnD,4.0
HMM Finance Essentials EL LnD,4.0
HMM Innovation  Creativity EL,28.0
HMM Managing Your Boss EL LnD,4.0
HMM Strategic Thinking EL LnD,4.0
High Impact Presentations LnD,16.0
IBM WCM Enablement   External,8.0
Impactful Practitioner Series,3.0
Infinity Changing Mindset LnD,8.0
Introduction to C Programming,30.0
Introduction to Elasticsearch,16.0
Introduction to R programming,24.0
Introduction to Unix_IVS_UNX1,12.0
Introduction to VSTS with GIT,4.0
Introduction to Wind Turbines,40.0
IoT Security using Blockchain,4.0
Leading in the VUCA world LnD,8.0
Managerial Enablement Session,8.0
Mobile Testing using Perfecto,36.0
Open Text   External Training,8.0
Oracle Fusion Apps tech - ADF,8.0
Oracle ICDS & CASB boot camps,16.0
Oracle Order Management Cloud,40.0
Perfecto Mobile   An Overview,21.0
SAP ABAP for BW Professionals,24.0
SAP FICO-Controlling Overview,8.0
SAP HCM-Overview of Work flow,4.0
SAP HCM-Success Factors - LMS,56.0
Stored Procedures on System i,4.0
Storytelling To Influence LnD,8.0
System Architect Essentials 1,16.0
System Architect Essentials 2,8.0
Telephone and Email Etiquette,8.0
VMware vSphere Administration,40.0
Voice and Accent Training LnD,4.0
Web Services Architecture 101,8.0
.net Architecture and Patterns,8.0
AArch_Architecting IoT Systems,8.0
Active Listening Skills EL LnD,4.0
Active Listening Skills EL PSD,8.0
Aerospace Engineering Overview,24.0
Analytics Academy Advanced SQL,3.0
Apache Web Server/Tomcat Admin,32.0
BPC-NW-Introduction and Design,4.0
BigData Overview for JL6 & JL7,24.0
Bluetooth LE / Bluetooth Smart,4.0
Building High Performing Teams,8.0
CICSTS 4.1 Additional Features,8.0
Cassandra   Manager Enablement,2.0
Client Interfacing Skills   CP,20.0
Cloudera Data Analyst Training,12.0
Cognos Administration Training,32.0
Course and Instructor Feedback,4.0
Cross Cultural Sensitivity LnD,4.0
Demystifying Digital Landscape,2.0
Design Thinking  Zero Distance,8.0
DevOps and the building blocks,2.0
EBS Transportations Management,16.0
ES-F-P100-SAP-SAP-SCM Overview,24.0
ES-TECH-HRABAP_Dynamic Actions,3.0
ES-TECH-HRABAP_for_functionals,4.0
ESA Oracle Apps OAF Foundation,40.0
ESEAITCEX Locanis WMS Training,8.0
ESSAPFA100-IS Banking Overview,36.0
Emotions at Work for Women LnD,4.0
Exception Handling in System i,4.0
FA1-Generic-FP-Programming-TTT,16.0
HMM Cafe Persuading Others LnD,2.0
HMM Cafe Stress Management LnD,2.0
HMM Difficult Interactions  EL,2.0
HMM Performance Measurement EL,0.0
HMM Presentation Skills EL LnD,4.0
IEEE-CSDA-Software Maintenance,4.0
Introduction to Cyber Security,7.0
Introduction to Fixture Design,24.0
Introduction to Perl Scripting,24.0
IoT Communication Technologies,8.0
J2EE Architecture and Patterns,8.0
JSON & XML Data Object Parsing,8.0
Jenkins for continuous testing,4.0
L200 RETL Warehouse management,2.0
MM-FI integration_ESASAPMMFIIN,8.0
Managing Big Data Applications,8.0
MicroFocus product -NAM + NAAF,40.0
Mobility Testing   An Overview,12.0
Nia Regular Demo   LogAnalysis,8.0
PT Blended Learning AB NFR IPT,8.0
Problem Solving Tools 2 EL LnD,4.0
Problem Solving Tools EL   PSD,4.0
QOS assurance in .Net Platform,8.0
QOS assurance in J2EE Platform,8.0
Resolving Team Conflict EL LnD,4.0
Resolving Team Conflict EL PSD,8.0
S4 HANA Logistics Sales Stream,240.0
SAP SUPAndroid   Workflow apps,40.0
SAP Scripts Dialog Programming,8.0
SDN/NFV Usecases demonstration,2.0
Salesforce ACON Bridge Program,80.0
SharePoint Online Fundamentals,30.0
Striking the Right Balance LnD,4.0
Web Services   An Introduction,8.0
WebLogic 12c L1 Administration,32.0
Workshop on Internet of Things,5.0
ABCD of Artificial Intelligence,1.0
ACONS SAP FICO-Accounts Payable,8.0
Advanced Ab Initio Graph Design,16.0
Agility and Extreme programming,2.0
Analytics Academy R Programming,10.0
BPC -NW-Input Sheet and Reports,4.0
Blockchain 3.0 Cardano and IOTA,4.0
Bridging the Generation Gap LnD,4.0
Building Positive Relationships,4.0
Building Relationships EL   PSD,8.0
Cassandra Administrator   Basic,12.0
Continuous Integration – Java,32.0
Delivery Partner Enablement LnD,8.0
Design Thinking Client Workshop,2.0
ES-FUNC-FP-ESAP-ACON-SAP-SAP SD,8.0
ES-TECH-200-SAP-Loan Management,24.0
ESA Oracle Apps Reports Builder,24.0
ESEAITCEX IBM Emptoris Training,4.0
ESEAITCEX Pega PRPC SysAdmin6.2,8.0
ESGENFA100-Enterprise Functions,8.0
ESOTHMFGD DiscretMFGIndOverview,32.0
ESSAPFCE-PI sheet Configuration,4.0
Essentials of Persuasion EL LnD,4.0
FA2-Generic-FP-DBMS-QP-Workshop,1.0
FM HMM Caf&#233; Writing Skills,16.0
Facilitation Skills - Australia,1.0
ForgeRock OpenAM Basic Overview,40.0
Fundamentals of Cloud Computing,24.0
Getting started with JavaScript,24.0
HA300_EN_Col11SAP HANA Modeling,20.0
HA300_EN_Col12SAP HANA Modeling,20.0
HA300_EN_Col13SAP HANA Modeling,20.0
HMM Cafe Finance Essentials LnD,2.0
HMM Cafe Managing Your Boss LnD,2.0
HMM Cafe Strategic Thinking LnD,2.0
HMM Developing Employees EL LnD,4.0
HMM Global Collaboration EL LnD,4.0
Handlebars Templating Framework,4.0
IVS Advanced Performance Center,12.0
IVS Neoload Performance Testing,8.0
IVS Performance Engineering Adv,4.0
IVS TDD Test Driven Development,23.0
IVS-Introduction to SOA Testing,8.0
IVS-Risk Based Testing Training,8.0
Interpersonal Effectiveness LnD,8.0
Intro to Oracle Service Bus 12c,8.0
Introduction to IBM zOS Connect,4.0
IoT Connectivity with ThingWorx,20.0
Java Programming   Fundamentals,24.0
Knowledge Management at Infosys,1.0
Linear Algebra for Data Science,8.0
Metric Stream External Training,120.0
Microsoft VSTS Coded UI 2010/12,12.0
Multi-dimensional Data Modeling,8.0
Oracle Commerce   Core Commerce,64.0
Oracle Commerce   Core Platform,64.0
Pega 6.37.1   External Training,19.0
Programming in PLI on Mainframe,8.0
RED HAT JBOSS AMQ 7 FOUNDATIONS,24.0
RED HAT OPENSHIFT 3 FOUNDATIONS,20.0
Rational Developer for System z,8.0
SAP BI-IP (Integrated Planning),12.0
SAP HR Time Management Training,8.0
SF Performance Goals Management,32.0
SOAP Based Web Services in Java,16.0
Scaling Agile in the enterprise,4.0
Secure Coding Practices in .NET,16.0
Security standards  Regulations,7.0
Test Driven Development in .Net,20.0
Test Driven Development in Java,16.0
Testing Basics Blended Learning,27.0
Vmware Horizon 7 Administration,40.0
Vulnerability management-Part I,4.0
XML Technology and Architecture,8.0
AArch-Microservices Architecture,4.0
ABCD of Internet of Things (IOT),2.0
Advanced Business Data Analytics,4.0
Agile-DevOps for Senior Managers,9.0
Architecting for Microsoft Azure,8.0
Availability Management Overview,8.0
BPM using Redhat JBoss BPM Suite,24.0
Building Creative Confidence LnD,4.0
Business Analysis and Consulting,4.0
Business Presentation Skills LnD,8.0
CA SiteMinder SSO Basic Overview,40.0
Cloud Specific External Training,8.0
Composite Manufacturing Workshop,8.0
Custom Visualization In Power BI,16.0
DB2 Administration in Mainframes,16.0
Data Analysis using Spreadsheets,16.0
Data Privacy Orientation Session,1.0
Deep Dive into Scala Akka Part 1,40.0
Deep Dive into Scala Akka Part 2,4.0
Developing Big Data Applications,8.0
Driverless car-Functional Safety,12.0
ENG Introduction to Gas turbines,30.0
ESEAITCE IBM WebSphere Cast Iron,4.0
ESEAITCE-IBM Integration Bus 9.0,40.0
ESORCFFSAN-Oracle R12 ORDER MGMT,1.0
ESSAPFCE-Variant Config Concepts,4.0
Elastic Path   External Training,12.0
Email & Phone Etiquette - Mexico,1.0
Ent. Arch. Stack - Data Modeling,24.0
Environment Management in DevOps,8.0
Finance for Engineering Managers,2.0
HA300e_EN_Col11SAP HANA Modeling,20.0
HA300e_EN_Col12SAP HANA Modeling,44.0
HA450_EN_Col14SAP HANA 2.0 SPS02,12.0
HMM Business Case Development EL,8.0
HMM Business Plan Development EL,8.0
HMM Cafe Presentation Skills LnD,2.0
HMM Innovation Implementation EL,8.0
IBM Business Process Manager 8.5,40.0
INTRODUCTION TO FUSE INTEGRATION,8.0
IVS Performance Testing Bootcamp,32.0
Infosys Information PlatformIIP),8.0
Infosys Nia Advanced ML Skytree),16.0
Infrastructure Solution on Azure,25.0
Introduction to Active Directory,7.0
Introduction to LDAP Directories,7.0
Introduction to Process Analysis,24.0
Java Build Tools   Maven and Ant,16.0
LINQ : Language Integrated Query,8.0
MYSQL Programming for Developers,24.0
Making the Right Decision EL LnD,4.0
Managing Difficult People EL LnD,4.0
Nia Regular Demo   CommandCenter,8.0
Oracle 11g DB Performance Tuning,40.0
Oracle pl/sql performance tuning,8.0
Problem Solving Tools 2 EL   PSD,8.0
Promoting Team Creativity EL LnD,4.0
Reactive Programming with Spring,16.0
SAP HCM Personnel Administration,8.0
Siebel Product and Pricing Model,4.0
Successful Client Interviews LnD,4.0
Tranmission & Telephony Concepts,8.0
Vulnerability management-Part II,8.0
ng-awesome Jumpstart (AngularJS),15.0
ACON-Introduction to SAP Practice,8.0
AEAP-DevOps and Distributed Agile,4.0
Adobe Neolane   External Training,72.0
Advanced MQ Concepts on Mainframe,16.0
Apple: Swift Programming - Basics,24.0
Azure Automation Using PowerShell,4.0
BRIDGE TRAINING STREAM - SAP FICO,120.0
Building Creative Confidence Week,12.0
Business Planning & Consolidation,10.0
Business Presentation Skills   CP,4.0
CB121   Intro to Full Text Search,20.0
CLIK Client Connect For Value LnD,4.0
Cassandra Administrator   Advance,4.0
Conflict to Creative Teamwork LnD,8.0
Continuous Integration – DotNet,15.0
CyberArk Implementation Challenge,8.0
Data Visualization using QlikView,16.0
Design Thinking Zero Distance LnD,4.0
Developing iOS apps using Xamarin,4.0
ESA Oracle General LedgerESAORAGL,56.0
ESEASTCE-Sterling-OMS_ESEASTCE004,96.0
ESORCF-PS Core HR Workforce Admin,40.0
ESSAPF Serialization Track  Trace,16.0
ESSAPF-Chart of Accounts - Design,4.0
ETL/Data Integration Architecture,8.0
Estimation @ Proposal - Australia,1.0
FM HMM Caf&#233;  Time Management,4.0
Fundamentals of Platform Security,7.0
GCP Compute Engine and Networking,24.0
Getting Started with Scala   Akka,32.0
Giving and Receiving Feedback LnD,4.0
HMM Cafe Developing Employees LnD,2.0
HMM Cafe Global Collabrations LnD,2.0
HMM Innovation  Creativity EL LnD,4.0
ISO 14971 Medical COE-Eng Academy,8.0
IVS Introduction to Agile testing,8.0
Inroduction to BigData and Hadoop,12.0
Introduction to CAF and Netweaver,4.0
Introduction to Oracle Fusion ADF,24.0
Introduction to SQL 2012 database,24.0
IoT UI development with ThingWorx,20.0
Java Programming   Best Practices,8.0
Journaling and Commitment Control,4.0
Lab usage and security guidelines,1.0
MS SQL Server 2012 Admin - Part 1,40.0
MS SQL Server 2012 Admin - Part 2,40.0
Managerial Enablement Session LnD,8.0
Mobile App Tester   Basic Program,24.0
Network Intro and Troubleshooting,40.0
No SQL - Cassandra Administration,40.0
OIM - Advanced Custom Development,40.0
Pega LSA   External CERTIFICATION,28.0
Privileged Access Management PAM),7.0
Production Support Core Processes,12.0
Projecting Executive Presence LnD,8.0
RESTFul Web Services Architecture,8.0
RESTful API Design Best Practices,4.0
Release and deployment automation,16.0
SAP BI-SAP BW Star Schema Concept,4.0
SAP Basis L1 Certification course,48.0
SQL Server 2016 Administration L2,16.0
Secure Coding Practices  in  .NET,16.0
Software Architecture: Principles,8.0
Spring Security - An Introduction,48.0
Structured Problem Solving Skills,8.0
SuccessFactor EC and core modules,40.0
Telephone and Email Etiquette LnD,4.0
VMware vSphere 6.5 Administration,8.0
Written Communication Skills   CP,8.0
APPLICATION MIGRATION USING WINDUP,8.0
AUTOMATION WITH ANSIBLE BY RED HAT,20.0
Accelerated Leadership Program LnD,24.0
Advanced Authentication Mechanisms,24.0
Alternative Quantitative Technique,3.0
Application Architecture Boot Camp,16.0
Architecting Big Data Applications,8.0
AssistEdge RPA - Community Edition,8.0
Basics of web application security,12.0
Blockchain 207 R3 Corda Blockchain,8.0
Building High Performing Teams LnD,4.0
Client Interview Enablement   Java,24.0
Consultative Selling with Insights,8.0
Consulting – Generic Perspective,9.0
DB2  Application Tuning Techniques,4.0
Database Systems and Data Modeling,8.0
Document update on ISO 13486(2016),2.0
EDB Postgres Ark QuickStart on AWS,3.0
EDB Postgres Platform Updates 2017,4.0
ENG Introduction to Steam turbines,16.0
ES F P300 SAP Pharma IT Compliance,4.0
ES-FUNC-P100-ESAP-SAP-CRM Overview,8.0
ESA Oracle General Ledger_ESAOELGL,40.0
ESSAPTA100- Bank Analyzer Overview,36.0
ESU ACON   Oracle Order Management,8.0
EnR Open Systems Technical Seminar,8.0
Ent. Arch. Stack - Data Life Cycle,16.0
FM HMM Caf&#233; Change Management,8.0
FM HMM Caf&#233; Stress Management,4.0
Giving and Receiving Feedback   CP,4.0
HMM Difficult Interactions  EL LnD,4.0
HP Fortify /Web Inspect (Workshop),8.0
Heart Anatomy  ECG and Arrhythmias,0.0
IAM Advanced - Federation Overview,16.0
IBM WCS Developer - Pre requisites,20.0
IVS DWT Bootcamp using Informatica,36.0
IVS Testing Throughout the SLC v11,2.0
IVS-Performance Testing using VSTS,12.0
Introduction to Apache Spark MLLib,8.0
Introduction to ETL using Abinitio,16.0
Java and Advanced Java programming,20.0
M101J: MongoDB for Java Developers,35.0
M101N: MongoDB for .NET Developers,35.0
Microservices Architecture in Java,4.0
Modernizing Mainframe Applications,16.0
Network Professional Switch(CISCO),40.0
Network Professional- Route(CISCO),40.0
Oracle 12c Database Admin - Part 1,40.0
Oracle 12c Database Admin - Part 2,40.0
Oracle Cloud Inventory and Costing,40.0
Overcoming Change Obstacles EL LnD,4.0
Overview of DB2   Blended Learning,4.0
PostgreSQL Administration Training,40.0
SAP CRM Basics of Service Training,8.0
SAP MM-Batch Management_ESASAPMMBM,8.0
Salesforce Field Service Lightning,12.0
Sitecore CEP 7 Website Development,8.0
Splunk: Architect Part 1 External),48.0
Splunk: Architect Part 2 External),4.0
Telecon and Video Etiquette EL LnD,4.0
Telecon and Video Etiquette EL PSD,4.0
ACONS SAP FICO-Accounts Receivables,8.0
AEAP-Smart connected products (IoT),4.0
Advanced Negotiation Tactics EL LnD,4.0
An overview of enterprise functions,8.0
Basic Assembler Programming on Z OS,12.0
Building Positive Relationships LnD,4.0
CM- CONFIGURATION MANAGEMENT BASICS,0.0
CSG Effective Negotiations Workshop,8.0
Communicating with Customers EL LnD,4.0
Communicating with Customers EL PSD,8.0
Communicating with Employees EL LnD,4.0
DNA Academy   Introduction to Sqoop,8.0
Design Thinking Client Workshop LnD,8.0
Development with MariaDB by MariaDB,24.0
EAIS-Basic and Adv Concepts in Java,1.0
ENG Gas Turbine Combustion Training,16.0
ES-T-P200-SAP-SAP-Enterprise Portal,17.0
ES-TECH-CE-SAP-HR PA & OM  Overview,4.0
ESEAITCE BRMS  ILOG JRules Overview,40.0
ESOR - Foundation Course in Banking,8.0
ESSAPFCE-FICO-Treasury Transactions,4.0
ESSAPTCE-OLAP Cache Optzn in SAP BW,4.0
EnR Open Systems Technical Workshop,40.0
FE Studies on Threaded Bolted Joint,40.0
FM HMM Caf&#233; Strategic Thinking,4.0
FM: Effective Telecon Participation,8.0
Fundamentals of IoT Using ThingWorx,20.0
Global Performance Management   JL6,4.0
HA100_EN_Col12SAP HANA Introduction,8.0
HA100_EN_Col13SAP HANA Introduction,10.0
